	SubjectID1	SubjectID2	Group1	Group2	Distance
90	SS078	SS075	Sterile	Sterile	0.8977272727272727
91	SS082	SS004	Sterile	Sterile	0.8514851485148515
92	SS082	SS016	Sterile	Sterile	0.8378378378378378
93	SS082	SS023	Sterile	Sterile	0.9125
94	SS082	SS031	Sterile	Sterile	0.8921568627450981
95	SS082	SS043	Sterile	Sterile	0.845360824742268
96	SS082	SS047	Sterile	Sterile	0.8541666666666666
97	SS082	SS054	Sterile	Sterile	0.8441558441558441
98	SS082	SS059	Sterile	Sterile	0.8686868686868687
99	SS082	SS063	Sterile	Sterile	0.8163265306122449
100	SS082	SS066	Sterile	Sterile	0.8333333333333334
101	SS082	SS070	Sterile	Sterile	0.6060606060606061
102	SS082	SS071	Sterile	Sterile	0.8478260869565217
103	SS082	SS075	Sterile	Sterile	0.8202247191011236
104	SS082	SS078	Sterile	Sterile	0.8674698795180723
105	SS083	SS004	Sterile	Sterile	0.7553191489361702
106	SS083	SS016	Sterile	Sterile	0.7619047619047619
107	SS083	SS023	Sterile	Sterile	0.8421052631578947
108	SS083	SS031	Sterile	Sterile	0.7872340425531915
109	SS083	SS043	Sterile	Sterile	0.7849462365591398
110	SS083	SS047	Sterile	Sterile	0.5584415584415584
111	SS083	SS054	Sterile	Sterile	0.875
112	SS083	SS059	Sterile	Sterile	0.5131578947368421
113	SS083	SS063	Sterile	Sterile	0.7553191489361702
114	SS083	SS066	Sterile	Sterile	0.7717391304347826
115	SS083	SS070	Sterile	Sterile	0.8518518518518519
116	SS083	SS071	Sterile	Sterile	0.4714285714285714
117	SS083	SS075	Sterile	Sterile	0.7529411764705882
118	SS083	SS078	Sterile	Sterile	0.9080459770114943
119	SS083	SS082	Sterile	Sterile	0.8555555555555555
120	SS087	SS004	Sterile	Sterile	0.6022727272727273
121	SS087	SS016	Sterile	Sterile	0.5376344086021505
122	SS087	SS023	Sterile	Sterile	0.8941176470588236
123	SS087	SS031	Sterile	Sterile	0.75
124	SS087	SS043	Sterile	Sterile	0.7065217391304348
125	SS087	SS047	Sterile	Sterile	0.78125
126	SS087	SS054	Sterile	Sterile	0.8433734939759037
127	SS087	SS059	Sterile	Sterile	0.7857142857142857
128	SS087	SS063	Sterile	Sterile	0.5529411764705883
129	SS087	SS066	Sterile	Sterile	0.6777777777777778
130	SS087	SS070	Sterile	Sterile	0.7926829268292683
131	SS087	SS071	Sterile	Sterile	0.7444444444444445
132	SS087	SS075	Sterile	Sterile	0.4864864864864865
133	SS087	SS078	Sterile	Sterile	0.8901098901098901
134	SS087	SS082	Sterile	Sterile	0.8279569892473119
135	SS087	SS083	Sterile	Sterile	0.7640449438202247
136	SS094	SS004	Sterile	Sterile	0.9680365296803652
137	SS094	SS016	Sterile	Sterile	0.9608695652173913
