	SubjectID1	SubjectID2	Group1	Group2	Distance
27	SS051	SS054	Newborn	Sterile	0.6251300573348999
28	SS051	SS059	Newborn	Sterile	0.5635496377944946
29	SS051	SS063	Newborn	Sterile	0.5470739603042603
30	SS051	SS066	Newborn	Sterile	0.5127637386322021
31	SS051	SS070	Newborn	Sterile	0.5332326889038086
32	SS051	SS071	Newborn	Sterile	0.5099771022796631
33	SS051	SS075	Newborn	Sterile	0.4691720604896545
34	SS051	SS078	Newborn	Sterile	0.6071919202804565
35	SS051	SS082	Newborn	Sterile	0.5997373461723328
36	SS051	SS083	Newborn	Sterile	0.5234749913215637
37	SS051	SS087	Newborn	Sterile	0.53819739818573
38	SS051	SS094	Newborn	Sterile	0.8435212969779968
39	SS055	SS004	Newborn	Sterile	0.6397809386253357
40	SS055	SS016	Newborn	Sterile	0.4998770952224731
41	SS055	SS023	Newborn	Sterile	0.6138795614242554
42	SS055	SS031	Newborn	Sterile	0.6298500299453735
43	SS055	SS043	Newborn	Sterile	0.4691704511642456
44	SS055	SS047	Newborn	Sterile	0.5782456398010254
45	SS055	SS054	Newborn	Sterile	0.5043301582336426
46	SS055	SS059	Newborn	Sterile	0.5772062540054321
47	SS055	SS063	Newborn	Sterile	0.5320975184440613
48	SS055	SS066	Newborn	Sterile	0.4037178754806519
49	SS055	SS070	Newborn	Sterile	0.6077998876571655
50	SS055	SS071	Newborn	Sterile	0.5206568241119385
51	SS055	SS075	Newborn	Sterile	0.5436089634895325
52	SS055	SS078	Newborn	Sterile	0.4959827959537506
53	SS055	SS082	Newborn	Sterile	0.5762456059455872
54	SS055	SS083	Newborn	Sterile	0.5360619425773621
55	SS055	SS087	Newborn	Sterile	0.5448072552680969
56	SS055	SS094	Newborn	Sterile	0.7817657589912415
0	SS016	SS004	Sterile	Sterile	0.4458730518817902
1	SS023	SS004	Sterile	Sterile	0.7367122769355774
2	SS023	SS016	Sterile	Sterile	0.6774994730949402
3	SS031	SS004	Sterile	Sterile	0.4546845257282257
4	SS031	SS016	Sterile	Sterile	0.5197067856788635
5	SS031	SS023	Sterile	Sterile	0.732288658618927
6	SS043	SS004	Sterile	Sterile	0.504849910736084
7	SS043	SS016	Sterile	Sterile	0.3596678674221039
8	SS043	SS023	Sterile	Sterile	0.6596669554710388
9	SS043	SS031	Sterile	Sterile	0.51323002576828
10	SS047	SS004	Sterile	Sterile	0.3783155977725983
11	SS047	SS016	Sterile	Sterile	0.4847611784934998
12	SS047	SS023	Sterile	Sterile	0.6660199761390686
13	SS047	SS031	Sterile	Sterile	0.4811955690383911
14	SS047	SS043	Sterile	Sterile	0.4945492446422577
15	SS054	SS004	Sterile	Sterile	0.6761054396629333
16	SS054	SS016	Sterile	Sterile	0.6450785398483276
17	SS054	SS023	Sterile	Sterile	0.6237946152687073
18	SS054	SS031	Sterile	Sterile	0.7067016959190369
19	SS054	SS043	Sterile	Sterile	0.6288984417915344
20	SS054	SS047	Sterile	Sterile	0.6203588843345642
21	SS059	SS004	Sterile	Sterile	0.4686140120029449
22	SS059	SS016	Sterile	Sterile	0.499410480260849
23	SS059	SS023	Sterile	Sterile	0.6425326466560364
24	SS059	SS031	Sterile	Sterile	0.5073004961013794
25	SS059	SS043	Sterile	Sterile	0.4771599471569061
26	SS059	SS047	Sterile	Sterile	0.2754255533218384
27	SS059	SS054	Sterile	Sterile	0.6143193244934082
28	SS063	SS004	Sterile	Sterile	0.4815056324005127
29	SS063	SS016	Sterile	Sterile	0.2936646044254303
30	SS063	SS023	Sterile	Sterile	0.6616318225860596
31	SS063	SS031	Sterile	Sterile	0.5274288058280945
32	SS063	SS043	Sterile	Sterile	0.2600372433662415
33	SS063	SS047	Sterile	Sterile	0.4891405999660492
34	SS063	SS054	Sterile	Sterile	0.6496277451515198
35	SS063	SS059	Sterile	Sterile	0.4844330549240112
36	SS066	SS004	Sterile	Sterile	0.4894377887248993
37	SS066	SS016	Sterile	Sterile	0.3958912789821625
38	SS066	SS023	Sterile	Sterile	0.6351199746131897
39	SS066	SS031	Sterile	Sterile	0.5037893056869507
40	SS066	SS043	Sterile	Sterile	0.3224934637546539
41	SS066	SS047	Sterile	Sterile	0.464173287153244
42	SS066	SS054	Sterile	Sterile	0.509279191493988
43	SS066	SS059	Sterile	Sterile	0.4827387928962708
44	SS066	SS063	Sterile	Sterile	0.3539231419563293
45	SS070	SS004	Sterile	Sterile	0.6043403744697571
46	SS070	SS016	Sterile	Sterile	0.5810150504112244
47	SS070	SS023	Sterile	Sterile	0.6814497709274292
48	SS070	SS031	Sterile	Sterile	0.6570643782615662
49	SS070	SS043	Sterile	Sterile	0.5637162327766418
50	SS070	SS047	Sterile	Sterile	0.5774024724960327
51	SS070	SS054	Sterile	Sterile	0.5397112369537354
52	SS070	SS059	Sterile	Sterile	0.5937162041664124
53	SS070	SS063	Sterile	Sterile	0.5960212349891663
54	SS070	SS066	Sterile	Sterile	0.5499213337898254
55	SS071	SS004	Sterile	Sterile	0.5155898332595825
56	SS071	SS016	Sterile	Sterile	0.4658413231372833
57	SS071	SS023	Sterile	Sterile	0.6378283500671387
58	SS071	SS031	Sterile	Sterile	0.5600724220275879
59	SS071	SS043	Sterile	Sterile	0.4965904951095581
60	SS071	SS047	Sterile	Sterile	0.2995949685573578
61	SS071	SS054	Sterile	Sterile	0.6071230173110962
62	SS071	SS059	Sterile	Sterile	0.3130155503749847
63	SS071	SS063	Sterile	Sterile	0.4902451932430267
64	SS071	SS066	Sterile	Sterile	0.4792002141475677
65	SS071	SS070	Sterile	Sterile	0.559413492679596
66	SS075	SS004	Sterile	Sterile	0.4197244644165039
67	SS075	SS016	Sterile	Sterile	0.355882316827774
68	SS075	SS023	Sterile	Sterile	0.6462634801864624
69	SS075	SS031	Sterile	Sterile	0.4694710373878479
70	SS075	SS043	Sterile	Sterile	0.4056514501571655
71	SS075	SS047	Sterile	Sterile	0.4275816679000854
72	SS075	SS054	Sterile	Sterile	0.6447039246559143
73	SS075	SS059	Sterile	Sterile	0.4067606329917908
74	SS075	SS063	Sterile	Sterile	0.3587208390235901
75	SS075	SS066	Sterile	Sterile	0.3634166717529297
76	SS075	SS070	Sterile	Sterile	0.6063432097434998
77	SS075	SS071	Sterile	Sterile	0.3856326639652252
78	SS078	SS004	Sterile	Sterile	0.634665846824646
79	SS078	SS016	Sterile	Sterile	0.5864752531051636
80	SS078	SS023	Sterile	Sterile	0.6935057640075684
81	SS078	SS031	Sterile	Sterile	0.7191119194030762
82	SS078	SS043	Sterile	Sterile	0.539844810962677
83	SS078	SS047	Sterile	Sterile	0.6394923329353333
84	SS078	SS054	Sterile	Sterile	0.4263871610164642
85	SS078	SS059	Sterile	Sterile	0.643791675567627
86	SS078	SS063	Sterile	Sterile	0.5612098574638367
87	SS078	SS066	Sterile	Sterile	0.4882760047912598
88	SS078	SS070	Sterile	Sterile	0.5687308311462402
89	SS078	SS071	Sterile	Sterile	0.6324894428253174
90	SS078	SS075	Sterile	Sterile	0.634597897529602
91	SS082	SS004	Sterile	Sterile	0.6304050087928772
92	SS082	SS016	Sterile	Sterile	0.5756643414497375
93	SS082	SS023	Sterile	Sterile	0.6756880283355713
94	SS082	SS031	Sterile	Sterile	0.6717334389686584
95	SS082	SS043	Sterile	Sterile	0.5562355518341064
96	SS082	SS047	Sterile	Sterile	0.5932919979095459
97	SS082	SS054	Sterile	Sterile	0.6011669039726257
98	SS082	SS059	Sterile	Sterile	0.5828834772109985
99	SS082	SS063	Sterile	Sterile	0.5696445107460022
100	SS082	SS066	Sterile	Sterile	0.5543047189712524
101	SS082	SS070	Sterile	Sterile	0.4028437733650208
102	SS082	SS071	Sterile	Sterile	0.5816720128059387
103	SS082	SS075	Sterile	Sterile	0.6055560111999512
104	SS082	SS078	Sterile	Sterile	0.5912075638771057
105	SS083	SS004	Sterile	Sterile	0.487235426902771
106	SS083	SS016	Sterile	Sterile	0.4438022971153259
107	SS083	SS023	Sterile	Sterile	0.6519002914428711
108	SS083	SS031	Sterile	Sterile	0.5281813144683838
109	SS083	SS043	Sterile	Sterile	0.4869658648967743
110	SS083	SS047	Sterile	Sterile	0.3494995534420013
111	SS083	SS054	Sterile	Sterile	0.6262381672859192
112	SS083	SS059	Sterile	Sterile	0.358453243970871
113	SS083	SS063	Sterile	Sterile	0.4694116711616516
114	SS083	SS066	Sterile	Sterile	0.436308354139328
115	SS083	SS070	Sterile	Sterile	0.582868218421936
116	SS083	SS071	Sterile	Sterile	0.2538304328918457
117	SS083	SS075	Sterile	Sterile	0.3960539996623993
118	SS083	SS078	Sterile	Sterile	0.6273444890975952
119	SS083	SS082	Sterile	Sterile	0.5659710168838501
120	SS087	SS004	Sterile	Sterile	0.4300604462623596
121	SS087	SS016	Sterile	Sterile	0.3009275496006012
122	SS087	SS023	Sterile	Sterile	0.6917179226875305
123	SS087	SS031	Sterile	Sterile	0.4950307607650757
124	SS087	SS043	Sterile	Sterile	0.4280710518360138
125	SS087	SS047	Sterile	Sterile	0.4531677663326263
126	SS087	SS054	Sterile	Sterile	0.6697834730148315
127	SS087	SS059	Sterile	Sterile	0.4718163013458252
128	SS087	SS063	Sterile	Sterile	0.3774348497390747
129	SS087	SS066	Sterile	Sterile	0.4085319340229034
130	SS087	SS070	Sterile	Sterile	0.6113697290420532
131	SS087	SS071	Sterile	Sterile	0.4341209530830383
132	SS087	SS075	Sterile	Sterile	0.3138852417469025
133	SS087	SS078	Sterile	Sterile	0.6461232900619507
134	SS087	SS082	Sterile	Sterile	0.5914363861083984
135	SS087	SS083	Sterile	Sterile	0.4112283885478973
136	SS094	SS004	Sterile	Sterile	0.8480764031410217
137	SS094	SS016	Sterile	Sterile	0.7851932048797607
138	SS094	SS023	Sterile	Sterile	0.791215181350708
139	SS094	SS031	Sterile	Sterile	0.8568693399429321
140	SS094	SS043	Sterile	Sterile	0.7594585418701172
141	SS094	SS047	Sterile	Sterile	0.8227413892745972
142	SS094	SS054	Sterile	Sterile	0.8570034503936768
143	SS094	SS059	Sterile	Sterile	0.8151310086250305
144	SS094	SS063	Sterile	Sterile	0.7619286179542542
145	SS094	SS066	Sterile	Sterile	0.786681592464447
146	SS094	SS070	Sterile	Sterile	0.8411387205123901
147	SS094	SS071	Sterile	Sterile	0.8086888194084167
148	SS094	SS075	Sterile	Sterile	0.809146523475647
149	SS094	SS078	Sterile	Sterile	0.8228757977485657
150	SS094	SS082	Sterile	Sterile	0.8094757795333862
151	SS094	SS083	Sterile	Sterile	0.8027331829071045
152	SS094	SS087	Sterile	Sterile	0.8172091245651245
153	SS004	SS007	Sterile	Muck	0.7478716969490051
154	SS004	SS011	Sterile	Muck	0.6820521354675293
155	SS004	SS019	Sterile	Muck	0.780106782913208
156	SS004	SS028	Sterile	Muck	0.6004770398139954
157	SS004	SS040	Sterile	Muck	0.5915217399597168
158	SS004	SS052	Sterile	Muck	0.7055090665817261
159	SS004	SS064	Sterile	Muck	0.6998199224472046
160	SS004	SS076	Sterile	Muck	0.6863959431648254
161	SS004	SS090	Sterile	Muck	0.7456436157226562
162	SS004	SS095	Sterile	Muck	0.6188891530036926
163	SS016	SS007	Sterile	Muck	0.7200454473495483
164	SS016	SS011	Sterile	Muck	0.6653265953063965
165	SS016	SS019	Sterile	Muck	0.7642117738723755
166	SS016	SS028	Sterile	Muck	0.5902649164199829
167	SS016	SS040	Sterile	Muck	0.5734754800796509
168	SS016	SS052	Sterile	Muck	0.6503681540489197
169	SS016	SS064	Sterile	Muck	0.658567488193512
170	SS016	SS076	Sterile	Muck	0.6558754444122314
171	SS016	SS090	Sterile	Muck	0.7045549750328064
172	SS016	SS095	Sterile	Muck	0.6097012758255005
173	SS023	SS007	Sterile	Muck	0.7102749347686768
174	SS023	SS011	Sterile	Muck	0.7016469836235046
175	SS023	SS019	Sterile	Muck	0.7479069828987122
176	SS023	SS028	Sterile	Muck	0.7646098136901855
177	SS023	SS040	Sterile	Muck	0.7207998037338257
178	SS023	SS052	Sterile	Muck	0.7479931116104126
179	SS023	SS064	Sterile	Muck	0.7427787184715271
180	SS023	SS076	Sterile	Muck	0.7474463582038879
181	SS023	SS090	Sterile	Muck	0.7301532030105591
182	SS023	SS095	Sterile	Muck	0.7093153595924377
183	SS031	SS007	Sterile	Muck	0.7428350448608398
184	SS031	SS011	Sterile	Muck	0.670116662979126
185	SS031	SS019	Sterile	Muck	0.7979108095169067
186	SS031	SS028	Sterile	Muck	0.6518877744674683
187	SS031	SS040	Sterile	Muck	0.6739691495895386
188	SS031	SS052	Sterile	Muck	0.7514150738716125
189	SS031	SS064	Sterile	Muck	0.7394946217536926
